PATHWAY_URI	DISPLAY_NAME	DIRECT_SUB_PATHWAY_URIS	ALL_SUB_PATHWAY_URIS
biofactoid:71c6a1c4-e32d-4631-82a7-87049d6c9ca9	Biofactoid	Ring Finger Protein 215 Negatively Regulates Type I IFN Production via Blocking NF-κB p65 Activation.	"Ring Finger Protein 215 Negatively Regulates Type I IFN Production via Blocking NF-κB p65 Activation.";	2
inoh:id1627006605_Stabilization_and_accumulation_of_cytoplasmic_beta_catenin__Canonical_	INOH	Stabilization and accumulation of cytoplasmic beta-catenin (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )	"Stabilization and accumulation of cytoplasmic beta-catenin (Canonical) ( C. elegans endoderm induction Wnt signaling pathway Diagram )";	8
inoh:id778627983_NADP____5_6_Dihydro_uracil___NADPH___Uracil	INOH	NADP+ + 5,6-Dihydro-uracil = NADPH + Uracil ( Pyrimidine Nucleotides and Nucleosides metabolism )	"NADP+ + 5,6-Dihydro-uracil = NADPH + Uracil ( Pyrimidine Nucleotides and Nucleosides metabolism )";	2
inoh:id907833540_T_cell_differentiation	INOH	T cell differentiation ( IL-7 signaling(JAK1 JAK3 STAT5) )	"T cell differentiation ( IL-7 signaling(JAK1 JAK3 STAT5) )";	0
http://bioregistry.io/reactome:R-HSA-674695	Reactome	RNA Polymerase II Pre-transcription Events	"RNA Polymerase II Pre-transcription Events";	34
panther:_Survival_s38_sa20_	PANTHER	Survival	"Survival";	0
inoh:id2042401963_B_Raf_activation_signaling	INOH	B-Raf activation signaling ( GPCR Adenosine A2A receptor signaling pathway )	"B-Raf activation signaling ( GPCR Adenosine A2A receptor signaling pathway )";	3
biofactoid:27053e87-d8b9-4086-a544-3c0a9771c2a9	Biofactoid	miR-154-5p Affects the TGFβ1/Smad3 Pathway on the Fibrosis of Diabetic Kidney Disease via Binding E3 Ubiquitin Ligase Smurf1.	"miR-154-5p Affects the TGFβ1/Smad3 Pathway on the Fibrosis of Diabetic Kidney Disease via Binding E3 Ubiquitin Ligase Smurf1.";	2
inoh:id514314576_Beta_catenin_degradation_signaling__Drosophila_	INOH	Beta catenin degradation signaling (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )	"Beta catenin degradation signaling (Drosophila) ( Drosophila Wingless/Wnt signaling pathway Diagram )";	7
panther:_Vesicle_Trafficking_s69_a100_	PANTHER	Vesicle Trafficking	"Vesicle Trafficking";	0
inoh:id1890083670_CD28_signaling	INOH	CD28 signaling ( CD4 T cell receptor signaling )	"CD28 signaling ( CD4 T cell receptor signaling )";	1
biofactoid:11d2210c-5b8f-48ce-b7b9-882567f6263a	Biofactoid	Structural characterization of human RPA70N association with DNA damage response proteins.	"Structural characterization of human RPA70N association with DNA damage response proteins.";	8
inoh:id398196316_ERK_cascade	INOH	ERK cascade ( FGF signaling pathway )	"ERK cascade ( FGF signaling pathway )";"ERK cascade ( FGF8 signaling (Xenopus) )";	7
inoh:id1721212937_FGF_signaling_pathway__D__melanogaster_	INOH	FGF signaling pathway (D. melanogaster) ( FGF signaling pathway )	"FGF signaling pathway (D. melanogaster) ( FGF signaling pathway )";"FGF signaling pathway (D. melanogaster) ( FGF signaling pathway (D. melanogaster) )";	2
inoh:id892708415__2_Oxo_glutaric_acid___L_Phenylalanine___L_Glutamic_acid___Phenyl_pyruvic_acid	INOH	2-Oxo-glutaric acid + L-Phenylalanine = L-Glutamic acid + Phenyl-pyruvic acid ( Phenylalanine degradation )	"2-Oxo-glutaric acid + L-Phenylalanine = L-Glutamic acid + Phenyl-pyruvic acid ( Phenylalanine degradation )";	3
biofactoid:d1ecb33c-7293-456b-bb33-a4928cf7c97c	Biofactoid	AQP9-induced cell cycle arrest is associated with RAS activation and improves chemotherapy treatment efficacy in colorectal cancer.	"AQP9-induced cell cycle arrest is associated with RAS activation and improves chemotherapy treatment efficacy in colorectal cancer.";	6
http://bioregistry.io/reactome:R-HSA-1660514	Reactome	Synthesis of PIPs at the Golgi membrane	"Synthesis of PIPs at the Golgi membrane";	32
http://bioregistry.io/reactome:R-HSA-1660516	Reactome	Synthesis of PIPs at the early endosome membrane	"Synthesis of PIPs at the early endosome membrane";	36
http://bioregistry.io/reactome:R-HSA-1660517	Reactome	Synthesis of PIPs at the late endosome membrane	"Synthesis of PIPs at the late endosome membrane";	20
http://bioregistry.io/reactome:R-HSA-1660510	Reactome	PIPs transport between Golgi and plasma membranes	"PIPs transport between Golgi and plasma membranes";	2
http://bioregistry.io/reactome:R-HSA-1660508	Reactome	PIPs transport between late endosome and Golgi membranes	"PIPs transport between late endosome and Golgi membranes";	2
http://bioregistry.io/reactome:R-HSA-1660502	Reactome	PIPs transport between early and late endosome membranes	"PIPs transport between early and late endosome membranes";	2
http://bioregistry.io/reactome:R-HSA-1660537	Reactome	PIPs transport between early endosome and Golgi membranes	"PIPs transport between early endosome and Golgi membranes";	2
http://bioregistry.io/reactome:R-HSA-1660524	Reactome	PIPs transport between plasma and early endosome membranes	"PIPs transport between plasma and early endosome membranes";	2
http://bioregistry.io/reactome:R-HSA-1660499	Reactome	Synthesis of PIPs at the plasma membrane	"Synthesis of PIPs at the plasma membrane";	89
http://bioregistry.io/reactome:R-HSA-1660661	Reactome	Sphingolipid de novo biosynthesis	"Sphingolipid de novo biosynthesis";	62
http://bioregistry.io/reactome:R-HSA-1660662	Reactome	Glycosphingolipid metabolism	"Glycosphingolipid metabolism";	4
inoh:id1974835916_Negative_feedback_regulation_of_JAK_STAT_pathway_by___cytokine_receptor_degradation_signaling_	INOH	Negative feedback regulation of JAK STAT pathway by (cytokine receptor degradation signaling) ( JAK-STAT pathway and regulation pathway Diagram )	"Negative feedback regulation of JAK STAT pathway by (cytokine receptor degradation signaling) ( JAK-STAT pathway and regulation pathway Diagram )";	1
inoh:id630006925_Actin_reorganization	INOH	Actin reorganization ( VEGF signaling pathway )	"Actin reorganization ( VEGF signaling pathway )";	0
inoh:id848292287_NAD____L_Glutamic_acid___H2O___NADH___2_Oxo_glutaric_acid___NH3	INOH	NAD+ + L-Glutamic acid + H2O = NADH + 2-Oxo-glutaric acid + NH3 ( Arginine and Proline metabolism )	"NAD+ + L-Glutamic acid + H2O = NADH + 2-Oxo-glutaric acid + NH3 ( Arginine and Proline metabolism )";	3
biofactoid:33c74de1-30bf-4337-b4b6-91b69bd2bc28	Biofactoid	Ulk4 promotes Shh signaling by regulating Stk36 ciliary localization and Gli2 phosphorylation	"Ulk4 promotes Shh signaling by regulating Stk36 ciliary localization and Gli2 phosphorylation";	2
http://bioregistry.io/reactome:R-HSA-1663150	Reactome	The activation of arylsulfatases	"The activation of arylsulfatases";	6
http://bioregistry.io/reactome:R-HSA-525793	Reactome	Myogenesis	"Myogenesis";	31
biofactoid:2234700d-d7de-4b0f-805a-f7d03f627eb6	Biofactoid	Saccharomyces cerevisiae DJ-1 paralogs maintain genome integrity through glycation repair of nucleic acids and proteins.	"Saccharomyces cerevisiae DJ-1 paralogs maintain genome integrity through glycation repair of nucleic acids and proteins.";	5
inoh:id101331464_NAD____CoA____S__Methyl_malonate_semialdehyde____NADH___Propanoyl_CoA___CO2	INOH	NAD+ + CoA + (S)-Methyl-malonate semialdehyde => NADH + Propanoyl-CoA + CO2 ( Valine,Leucine and Isoleucine degradation )	"NAD+ + CoA + (S)-Methyl-malonate semialdehyde => NADH + Propanoyl-CoA + CO2 ( Valine,Leucine and Isoleucine degradation )";	2
inoh:id1334699444_ATP___D_Ribose_5_phosphate___AMP___D_5_Phospho_ribosyl_1_diphosphate	INOH	ATP + D-Ribose 5-phosphate = AMP + D-5-Phospho-ribosyl 1-diphosphate ( Purine nucleotides and Nucleosides metabolism )	"ATP + D-Ribose 5-phosphate = AMP + D-5-Phospho-ribosyl 1-diphosphate ( Purine nucleotides and Nucleosides metabolism )";	4
panther:_Inhibition_of_Angiogenesis_and_Metastasis_s36_sa18_	PANTHER	Inhibition of Angiogenesis and Metastasis	"Inhibition of Angiogenesis and Metastasis";	0
panther:_Growth_Inhibition_s27_a33_	PANTHER	Growth Inhibition	"Growth Inhibition";	0
inoh:id681545265_embryonic_axis_formation__Xenopus_	INOH	embryonic axis formation (Xenopus) ( Xenopus axis formation Wnt signaling pathway Diagram )	"embryonic axis formation (Xenopus) ( Xenopus axis formation Wnt signaling pathway Diagram )";	0
inoh:id97396656_Lamellipodium_biogenesis	INOH	Lamellipodium biogenesis ( Integrin signaling pathway )	"Lamellipodium biogenesis ( Integrin signaling pathway )";	0
biofactoid:806ff25f-cac3-4715-9e53-80a4d25603ff	Biofactoid	A biochemical framework for eIF4E-dependent mRNA export and nuclear recycling of the export machinery.	"A biochemical framework for eIF4E-dependent mRNA export and nuclear recycling of the export machinery.";	0
biofactoid:0d3349fe-7025-466b-b1fa-830c7020bb2c	Biofactoid	The selective autophagy substrate p62 activates the stress responsive transcription factor Nrf2 through inactivation of Keap1.	"The selective autophagy substrate p62 activates the stress responsive transcription factor Nrf2 through inactivation of Keap1.";	3
netpath:Pathway_ID	NetPath	ID	"ID";	69
inoh:id1163061903_IGF1_signaling_pathway	INOH	IGF1 signaling pathway ( IGF1 signaling pathway )	"IGF1 signaling pathway ( IGF1 signaling pathway )";	23
biofactoid:fbae53ca-4804-4486-b4fe-0f6346ad0efa	Biofactoid	Proto-oncogene Src links lipogenesis via lipin-1 to breast cancer malignancy.	"Proto-oncogene Src links lipogenesis via lipin-1 to breast cancer malignancy.";	2
biofactoid:22fb2634-ab0f-4715-8464-ce10b82b1246	Biofactoid	Insulin induces insulin receptor degradation in the liver through EphB4.	"Insulin induces insulin receptor degradation in the liver through EphB4.";	4
inoh:id1779845893_Acetyl_CoA___Dihydro_lipoamide___CoA___6_S_Acetyl_dihydro_lipoamide	INOH	Acetyl-CoA + Dihydro-lipoamide = CoA + 6-S-Acetyl-dihydro-lipoamide ( Butanoate metabolism )	"Acetyl-CoA + Dihydro-lipoamide = CoA + 6-S-Acetyl-dihydro-lipoamide ( Butanoate metabolism )";	3
inoh:id1414535507_Thymidine___Orthophosphate___2_Deoxy_D_ribose_1_phosphate___Thymine	INOH	Thymidine + Orthophosphate = 2-Deoxy-D-ribose 1-phosphate + Thymine ( Pyrimidine Nucleotides and Nucleosides metabolism )	"Thymidine + Orthophosphate = 2-Deoxy-D-ribose 1-phosphate + Thymine ( Pyrimidine Nucleotides and Nucleosides metabolism )";	2
inoh:id1421258500_ATP___Pyruvic_acid___CO2___H2O___ADP___Oxaloacetic_acid___Orthophosphate	INOH	ATP + Pyruvic acid + CO2 + H2O = ADP + Oxaloacetic acid + Orthophosphate ( Alanine,Aspartic acid and Asparagine metabolism )	"ATP + Pyruvic acid + CO2 + H2O = ADP + Oxaloacetic acid + Orthophosphate ( Alanine,Aspartic acid and Asparagine metabolism )";	2
inoh:id332646404_arteriogenesis	INOH	arteriogenesis ( PDGF signaling pathway )	"arteriogenesis ( PDGF signaling pathway )";	0
inoh:id1164731405_Mammalian_Notch_signaling_pathway	INOH	Mammalian Notch signaling pathway ( Notch signaling pathway Diagram )	"Mammalian Notch signaling pathway ( Notch signaling pathway Diagram )";	15
inoh:id1740953368_Secretory_pathway_of_Hh	INOH	Secretory pathway of Hh ( Hedgehog signaling pathway )	"Secretory pathway of Hh ( Hedgehog signaling pathway )";	6
inoh:id1050401616_Gene_expression_of_smad6_7_by_R_smad_smad4	INOH	Gene expression of smad6/7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )	"Gene expression of smad6/7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )";	3
inoh:id6559314_NAD_____S__Malic_acid___NADH___Pyruvic_acid___CO2	INOH	NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Pyruvate metabolism )	"NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Pyruvate metabolism )";	2
inoh:id1285545224_Succinyl_CoA___Acetoacetic_acid___Succinic_acid___Acetoacetyl_CoA	INOH	Succinyl-CoA + Acetoacetic acid = Succinic acid + Acetoacetyl-CoA ( Valine,Leucine and Isoleucine degradation )	"Succinyl-CoA + Acetoacetic acid = Succinic acid + Acetoacetyl-CoA ( Valine,Leucine and Isoleucine degradation )";	2
inoh:id1100283239_NAD____3_4_Dihydroxy_mandelaldehyde___H2O___NADH___3_4_Dihydroxy_mandelic_acid	INOH	NAD+ + 3,4-Dihydroxy-mandelaldehyde + H2O = NADH + 3,4-Dihydroxy-mandelic acid ( Tyrosine metabolism )	"NAD+ + 3,4-Dihydroxy-mandelaldehyde + H2O = NADH + 3,4-Dihydroxy-mandelic acid ( Tyrosine metabolism )";	5
inoh:id1439549560_Cell_differentiation__Mammal_	INOH	Cell differentiation (Mammal) ( Mammalian Wnt signaling pathway Diagram )	"Cell differentiation (Mammal) ( Mammalian Wnt signaling pathway Diagram )";	0
inoh:id1325712762_Butanoate_metabolism	INOH	Butanoate metabolism ( Butanoate metabolism )	"Butanoate metabolism ( Butanoate metabolism )";	14
biofactoid:b33c1a66-d825-493b-8cef-65e80cf859d6	Biofactoid	Galectin 7 leads to a relative reduction in CD4+ T cells, mediated by PD-1.	"Galectin 7 leads to a relative reduction in CD4+ T cells, mediated by PD-1.";	1
inoh:id774209541_Gene_expression_of_smad7_by_R_smad_smad4	INOH	Gene expression of smad7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )	"Gene expression of smad7 by R-smad:smad4 ( TGF-beta_super_family_signaling_pathway(canonical) )";	3
inoh:id65985736_AKT_PKB__TOR_signaling	INOH	AKT(PKB)-TOR signaling ( Insulin receptor signaling (D. melanogaster) )	"AKT(PKB)-TOR signaling ( Insulin receptor signaling (D. melanogaster) )";	18
biofactoid:a8963a18-6e34-48e9-8ce2-9fe4f44c9e75	Biofactoid	ZHX2 promotes HIF1α oncogenic signaling in triple-negative breast cancer.	"ZHX2 promotes HIF1α oncogenic signaling in triple-negative breast cancer.";	0
http://bioregistry.io/reactome:R-HSA-532668	Reactome	N-glycan trimming in the ER and Calnexin/Calreticulin cycle	"N-glycan trimming in the ER and Calnexin/Calreticulin cycle";	16
panther:_SNARE_complex_dissembly_s87_sa77_	PANTHER	SNARE complex dissembly	"SNARE complex dissembly";	0
panther:_Priming_s101_sa86_	PANTHER	Priming	"Priming";	0
biofactoid:e82c126c-58d9-4ff0-b2ca-9460124e13ff	Biofactoid	Pharmacological Inhibition of PTEN Rescues Dopaminergic Neurons by Attenuating Apoptotic and Neuroinflammatory Signaling Events.	"Pharmacological Inhibition of PTEN Rescues Dopaminergic Neurons by Attenuating Apoptotic and Neuroinflammatory Signaling Events.";	1
biofactoid:3d2f4725-b04d-4b6e-a4d9-7515f6b6ed27	Biofactoid	Regulation of dual leucine zipper kinase activity through its interaction with calcineurin.	"Regulation of dual leucine zipper kinase activity through its interaction with calcineurin.";	3
biofactoid:6754ac78-d1ce-4aff-ad87-7f7402d8b138	Biofactoid	Viral-mediated noisy gene expression reveals biphasic E2f1 response to MYC.	"Viral-mediated noisy gene expression reveals biphasic E2f1 response to MYC.";	4
inoh:id1951087870_AKT_PKB__activation_signaling	INOH	AKT(PKB) activation signaling ( Insulin receptor signaling (C. elegans) )	"AKT(PKB) activation signaling ( Insulin receptor signaling (C. elegans) )";	8
pid:pid_10878	pid	GMCSF-mediated signaling events	"GMCSF-mediated signaling events";"gmcsf_pathway";	61
inoh:id122436125_Heterotrimeric_GPCR_signaling_pathway__through_Dopamine_and_G_alpha_s_	INOH	Heterotrimeric GPCR signaling pathway (through Dopamine and G alpha s) ( GPCR Dopamine D1like receptor signaling pathway )	"Heterotrimeric GPCR signaling pathway (through Dopamine and G alpha s) ( GPCR Dopamine D1like receptor signaling pathway )";	23
biofactoid:e3759ce8-4716-41c3-a8aa-2e44f26bd2c8	Biofactoid	Structural and mechanistic insights into the MCM8/9 helicase complex.	"Structural and mechanistic insights into the MCM8/9 helicase complex.";	1
inoh:id1665178709_Gene_expression_of_Mae_by_PntP2	INOH	Gene expression of Mae by PntP2 ( EGF signaling pathway Diagram )	"Gene expression of Mae by PntP2 ( EGF signaling pathway Diagram )";	5
inoh:id595060613_Caspase3_activation_signaling	INOH	Caspase3 activation signaling ( TNFR1 signaling pathway )	"Caspase3 activation signaling ( TNFR1 signaling pathway )";	3
inoh:id1042256756_NAD_____S__Malic_acid___NADH___Pyruvic_acid___CO2	INOH	NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Glycolysis and Gluconeogenesis )	"NAD+ + (S)-Malic acid = NADH + Pyruvic acid + CO2 ( Glycolysis and Gluconeogenesis )";	3
pid:pid_10395	pid	protein ubiquitination	"protein ubiquitination";	0
biofactoid:7192b0ed-4557-4e5b-8c61-5cb8e92b10f0	Biofactoid	POH1 facilitates pancreatic carcinogenesis through MYC-driven acinar-to-ductal metaplasia and is a potential therapeutic target.	"POH1 facilitates pancreatic carcinogenesis through MYC-driven acinar-to-ductal metaplasia and is a potential therapeutic target.";	2
pid:pid_10443	pid	Regulation of RAC1 activity	"Regulation of RAC1 activity";"rac1_reg_pathway";	75
pid:pid_10428	pid	Glypican pathway	"glypicanpathway";"Glypican pathway";	3
pid:pid_10168	pid	HIV-1 Nef: Negative effector of Fas and TNF-alpha	"HIV-1 Nef: Negative effector of Fas and TNF-alpha";"hivnefpathway";	56
biofactoid:20e9949c-4d79-4f89-80d6-d6a10bec7b49	Biofactoid	The cryo-EM structure of ASK1 reveals an asymmetric architecture allosterically modulated by TRX1.	"The cryo-EM structure of ASK1 reveals an asymmetric architecture allosterically modulated by TRX1.";	1
inoh:id1799496882_Negative_regulation_of_gene_expression	INOH	Negative regulation of gene expression ( Insulin receptor signaling )	"Negative regulation of gene expression ( Insulin receptor signaling (C. elegans) )";"Negative regulation of gene expression ( Insulin receptor signaling )";"Negative regulation of gene expression ( Insulin receptor signaling (D. melanogaster) )";"Negative regulation of gene expression ( Insulin receptor signaling (Mammal) )";	6
biofactoid:e713d053-ad08-4d2a-ac5e-e310a80cd91b	Biofactoid	LD Motif Recognition by Talin: Structure of the Talin-DLC1 Complex.	"LD Motif Recognition by Talin: Structure of the Talin-DLC1 Complex.";	2
http://bioregistry.io/reactome:R-HSA-1679131	Reactome	Trafficking and processing of endosomal TLR	"Trafficking and processing of endosomal TLR";	17
inoh:id2008869194__2_Methyl_butanoyl_CoA___Acceptor___2_Methylbut_2_enoyl_CoA___Reduced_acceptor	INOH	2-Methyl-butanoyl-CoA + Acceptor = 2-Methylbut-2-enoyl-CoA + Reduced acceptor ( Valine,Leucine and Isoleucine degradation )	"2-Methyl-butanoyl-CoA + Acceptor = 2-Methylbut-2-enoyl-CoA + Reduced acceptor ( Valine,Leucine and Isoleucine degradation )";	3
inoh:id1948988393_ERK_cascade	INOH	ERK cascade ( PDGF signaling pathway )	"ERK cascade ( PDGF signaling pathway )";	9
pid:pid_12211	pid	positive regulation of translational initiation	"positive regulation of translational initiation";	0
pid:pid_12641	pid	Insulin Pathway	"insulin_pathway";"Insulin Pathway";	90
pid:pid_12337	pid	regulation of actin cytoskeleton organization	"regulation of actin cytoskeleton organization";	0
pid:pid_12387	pid	Amino Acids	"Amino Acids";	0
pid:pid_12447	pid	translational initiation	"translational initiation";	0
pid:pid_12481	pid	rRNA transcription	"rRNA transcription";	0
pid:pid_12485	pid	regulation of protein stability	"regulation of protein stability";	0
