pathway,source,interactiontype,target
Th1 and Th2 cell differentiation,nfkb1*rela,expression,il4
Th1 and Th2 cell differentiation,nfkb1*rela,expression,il4r
Th1 and Th2 cell differentiation,nfkb1*rela,expression,il2ra
Th1 and Th2 cell differentiation,nfkb1*rela,expression,gata3
Th1 and Th2 cell differentiation,nfkb1*rela,expression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,nfkb1*rela,expression,ifng
Th1 and Th2 cell differentiation,nfkb1*rela,expression,tbx21
Th1 and Th2 cell differentiation,nfkb1*rela,dissociation,nfkbia*nfkbib*nfkbie
Th1 and Th2 cell differentiation,maml3*maml2*maml1*rbpjl*rbpj,expression,gata3
Th1 and Th2 cell differentiation,maml3*maml2*maml1*rbpjl*rbpj,expression,il4
Th1 and Th2 cell differentiation,maml3*maml2*maml1*rbpjl*rbpj,expression,tbx21
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,tbx21
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,ifng
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il13
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il5
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il2
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il4
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il4r
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il2ra
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,gata3
Th1 and Th2 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,zap70,activation,lat
Th1 and Th2 cell differentiation,tbx21,repression,il4
Th1 and Th2 cell differentiation,tbx21,expression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,gata3,expression,il2
Th1 and Th2 cell differentiation,gata3,expression,il2ra
Th1 and Th2 cell differentiation,lat,activation,plcg1
Th1 and Th2 cell differentiation,il4,activation,il4r
Th1 and Th2 cell differentiation,il2,activation,il2ra*il2rb*il2rg
Th1 and Th2 cell differentiation,plcg1,activation,c01245
Th1 and Th2 cell differentiation,plcg1,activation,c00165
Th1 and Th2 cell differentiation,il2ra*il2rb*il2rg,activation,stat5a*stat5b
Th1 and Th2 cell differentiation,c00165,activation,prkcq
Th1 and Th2 cell differentiation,stat5a*stat5b,expression,il2
Th1 and Th2 cell differentiation,stat5a*stat5b,expression,il4
Th1 and Th2 cell differentiation,stat5a*stat5b,expression,il4r
Th1 and Th2 cell differentiation,stat5a*stat5b,expression,il2ra
Th1 and Th2 cell differentiation,stat5a*stat5b,expression,gata3
Th1 and Th2 cell differentiation,prkcq,activation$indirect effect,chuk*ikbkb*ikbkg
Th1 and Th2 cell differentiation,gata3,expression,il4r
Th1 and Th2 cell differentiation,chuk*ikbkb*ikbkg,activation$phosphorylation,nfkbia*nfkbib*nfkbie
Th1 and Th2 cell differentiation,il4r,activation,stat6
Th1 and Th2 cell differentiation,stat6,expression,il2
Th1 and Th2 cell differentiation,stat6,expression,il4
Th1 and Th2 cell differentiation,stat6,expression,il4r
Th1 and Th2 cell differentiation,stat6,expression,il2ra
Th1 and Th2 cell differentiation,stat6,expression,gata3
Th1 and Th2 cell differentiation,gata3,inhibition,tbx21
Th1 and Th2 cell differentiation,gata3,expression,il4
Th1 and Th2 cell differentiation,gata3,repression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,il12rb1*il12rb2,activation,stat4
Th1 and Th2 cell differentiation,stat4,expression,ifng
Th1 and Th2 cell differentiation,stat4,expression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,stat4,expression,tbx21
Th1 and Th2 cell differentiation,tbx21,expression,ifng
Th1 and Th2 cell differentiation,ifng,activation,ifngr1*ifngr2
Th1 and Th2 cell differentiation,ifngr1*ifngr2,activation,stat1
Th1 and Th2 cell differentiation,ifngr1*ifngr2,binding/association,jak1*jak2
Th1 and Th2 cell differentiation,stat1,expression,ifng
Th1 and Th2 cell differentiation,stat1,expression,tbx21
Th1 and Th2 cell differentiation,stat1,expression,il12rb1*il12rb2
Th1 and Th2 cell differentiation,tbx21,repression,gata3
Th1 and Th2 cell differentiation,tbx21,binding/association,runx3
Th1 and Th2 cell differentiation,il12rb1*il12rb2,binding/association,jak2
Th1 and Th2 cell differentiation,il12rb1*il12rb2,binding/association,tyk2
Th1 and Th2 cell differentiation,gata3,expression,gata3
Th1 and Th2 cell differentiation,gata3,expression,maf
Th1 and Th2 cell differentiation,gata3,expression,il13
Th1 and Th2 cell differentiation,gata3,expression,il5
Th1 and Th2 cell differentiation,maf,expression,il4
Th1 and Th2 cell differentiation,maf,expression,il4r
Th1 and Th2 cell differentiation,maf,expression,il2ra
Th1 and Th2 cell differentiation,il4r,binding/association,jak1*jak3
Th1 and Th2 cell differentiation,il2ra*il2rb*il2rg,binding/association,jak1*jak3
Th17 cell differentiation,tgfb1,activation,tgfbr1*tgfbr2
Th17 cell differentiation,il1b,activation,il1r1*il1rap
Th17 cell differentiation,chuk*ikbkb*ikbkg,activation$phosphorylation,nfkbia*nfkbib*nfkbie
Th17 cell differentiation,cd4,binding/association,lck
Th17 cell differentiation,ifng,activation,jak1*jak2*ifngr1*ifngr2
Th17 cell differentiation,ebi3*il27,activation,jak1*jak2*tyk2*il27ra
Th17 cell differentiation,hsp90aa1*hsp90ab1*ahr,activation$indirect effect,il17a
Th17 cell differentiation,hsp90aa1*hsp90ab1*ahr,activation$indirect effect,il17f
Th17 cell differentiation,hsp90aa1*hsp90ab1*ahr,activation$indirect effect,il21
Th17 cell differentiation,hsp90aa1*hsp90ab1*ahr,activation$indirect effect,il22
Th17 cell differentiation,il23a,activation,il23r*il12rb1*tyk2*jak2
Th17 cell differentiation,c00777,activation$indirect effect,rara*rxra*rxrb*rxrg
Th17 cell differentiation,il6,activation,il6r*il6st*jak1*jak2
Th17 cell differentiation,c00076,activation,ppp3ca*ppp3cb*ppp3cc*ppp3r1*ppp3r2
Th17 cell differentiation,cd247*cd3g*cd247*cd3e*cd3e*cd3d,binding/association,zap70
Th17 cell differentiation,il2,activation,il2ra*il2rb*il2rg*jak1*jak3
Th17 cell differentiation,il4,activation,il2rg*il4r*jak1*jak3
Th17 cell differentiation,il1r1*il1rap,activation$indirect effect,mapk14*mapk11*mapk13*mapk12
Th17 cell differentiation,il1r1*il1rap,activation$indirect effect,mtor
Th17 cell differentiation,lck,activation,zap70
Th17 cell differentiation,tgfbr1*tgfbr2,activation,smad2*smad3*smad4
Th17 cell differentiation,ifngr1*ifngr2,activation,stat1
Th17 cell differentiation,il27ra,activation,stat1
Th17 cell differentiation,rara*rxra*rxrb*rxrg,expression,foxp3
Th17 cell differentiation,il6r*il6st,activation,stat3
Th17 cell differentiation,ppp3ca*ppp3cb*ppp3cc*ppp3r1*ppp3r2,activation$dephosphorylation,nfatc1*nfatc2*nfatc3
Th17 cell differentiation,mtor,expression$indirect effect,rorc
Th17 cell differentiation,mtor,expression$indirect effect,rora
Th17 cell differentiation,mtor,expression$indirect effect,irf4
Th17 cell differentiation,zap70,activation,lat
Th17 cell differentiation,smad2*smad3*smad4,expression,foxp3
Th17 cell differentiation,smad2*smad3*smad4,expression,il23r*il12rb1
Th17 cell differentiation,smad2*smad3*smad4,expression,rorc
Th17 cell differentiation,smad2*smad3*smad4,expression,rora
Th17 cell differentiation,stat1,expression,tbx21
Th17 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il17f
Th17 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il17a
Th17 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il21
Th17 cell differentiation,nfatc1*nfatc2*nfatc3,expression,il22
Th17 cell differentiation,lat,activation,plcg1
Th17 cell differentiation,lat,activation$indirect effect,mapk1*mapk3
Th17 cell differentiation,lat,activation$indirect effect,mapk14*mapk11*mapk13*mapk12
Th17 cell differentiation,lat,activation$indirect effect,mapk8*mapk9*mapk10
Th17 cell differentiation,foxp3,inhibition,rorc
Th17 cell differentiation,tbx21,inhibition,runx1
Th17 cell differentiation,plcg1,activation,c01245
Th17 cell differentiation,plcg1,activation,c00165
Th17 cell differentiation,mapk1*mapk3,activation$phosphorylation,fos
Th17 cell differentiation,mapk14*mapk11*mapk13*mapk12,activation$phosphorylation,jun
Th17 cell differentiation,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,rora
Th17 cell differentiation,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,irf4
Th17 cell differentiation,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,rorc
Th17 cell differentiation,mapk8*mapk9*mapk10,activation$phosphorylation,jun
Th17 cell differentiation,runx1,expression,rorc
Th17 cell differentiation,c00165,activation,prkcq
Th17 cell differentiation,rorc,expression,il21
Th17 cell differentiation,rorc*rora,expression,il21
Th17 cell differentiation,il21,activation,il2rg*il21r*jak1*jak3
Th17 cell differentiation,il2rg*il4r,activation,stat6
Th17 cell differentiation,il2ra*il2rb*il2rg,activation,stat5a*stat5b
Th17 cell differentiation,il2rg*il21r,activation,stat3
Th17 cell differentiation,stat6,expression,gata3
Th17 cell differentiation,stat5a*stat5b,expression,foxp3
Th17 cell differentiation,stat3,expression,il23r*il12rb1
Th17 cell differentiation,stat3,expression,rora
Th17 cell differentiation,stat3,expression,rorc
Th17 cell differentiation,gata3,repression,rorc
Th17 cell differentiation,foxp3,binding/association,runx1
Th17 cell differentiation,il23r*il12rb1,activation,stat3
Th17 cell differentiation,rorc*rora,expression,il22
Th17 cell differentiation,rorc,expression,il17a
Th17 cell differentiation,rorc,expression,il17f
Th17 cell differentiation,rorc,expression,il22
Th17 cell differentiation,rorc*rora,expression,il17f
Th17 cell differentiation,rorc*rora,expression,il17a
Th17 cell differentiation,stat3,expression,il22
Th17 cell differentiation,stat3,expression,il21
Th17 cell differentiation,stat3,expression,il17f
Th17 cell differentiation,stat3,expression,il17a
Th17 cell differentiation,stat3,expression,hif1a
Toxoplasmosis,ly96,binding/association,tlr4
Toxoplasmosis,hspa1a*hspa1b*hspa1l*hspa6*hspa8,binding/association,tlr2
Toxoplasmosis,ifng,binding/association,ifngr1*ifngr2
Toxoplasmosis,lamc3*lamb4*lama1*lama2*lama3*lama4*lama5*lamb1*lamb2*lamb3*lamc1*lamc2,binding/association,itga6*itgb1
Toxoplasmosis,cycs,activation,casp9
Toxoplasmosis,socs1,inhibition$binding/association,jak1*jak2
Toxoplasmosis,cd40lg,binding/association,cd40
Toxoplasmosis,ppif,activation,ccr5
Toxoplasmosis,il10,binding/association,il10ra*il10rb
Toxoplasmosis,tlr4,activation,myd88
Toxoplasmosis,tlr2,activation,myd88
Toxoplasmosis,ifngr1*ifngr2,binding/association,jak1*jak2
Toxoplasmosis,cd40,expression$indirect effect,il12a*il12b
Toxoplasmosis,ccr5,activation,gnai1*gnai2*gnai3*gnao1
Toxoplasmosis,il10ra*il10rb,binding/association,jak1*tyk2
Toxoplasmosis,myd88,activation,irak1*irak4
Toxoplasmosis,gnai1*gnai2*gnai3*gnao1,activation$indirect effect,pik3r6*pik3r5*pik3cg
Toxoplasmosis,gnai1*gnai2*gnai3*gnao1,expression$indirect effect,il12a*il12b
Toxoplasmosis,jak1*tyk2,activation$phosphorylation,stat3
Toxoplasmosis,jak1*jak2,activation$phosphorylation,stat1
Toxoplasmosis,irak1*irak4,activation,traf6
Toxoplasmosis,pik3r6*pik3r5*pik3cg,compound$activation,pdpk1
Toxoplasmosis,stat3,repression$indirect effect,il12a*il12b
Toxoplasmosis,stat1,expression,irgm
Toxoplasmosis,stat1,expression,nos2
Toxoplasmosis,stat1,activation,ciita
Toxoplasmosis,traf6,activation,map3k7*tab1*tab2
Toxoplasmosis,pdpk1,activation$phosphorylation,akt3*akt1*akt2
Toxoplasmosis,ciita,expression,hla-dma*hla-dmb*hla-doa*hla-dob*hla-dpa1*hla-dpb1*hla-dqa1*hla-dqa2*hla-dqb1*hla-dra*hla-drb1*hla-drb3*hla-drb4*hla-drb5
Toxoplasmosis,map3k7,activation$phosphorylation,chuk*ikbkb*ikbkg
Toxoplasmosis,map3k7,activation$phosphorylation,map2k3*map2k6
Toxoplasmosis,map3k7,activation$phosphorylation$indirect effect,mapk8*mapk9*mapk10
Toxoplasmosis,map3k7,activation$phosphorylation$indirect effect,mapk1*mapk3
Toxoplasmosis,akt3*akt1*akt2,inhibition$phosphorylation,bad
Toxoplasmosis,chuk*ikbkb*ikbkg,activation$phosphorylation,nfkbia*nfkbib
Toxoplasmosis,map2k3*map2k6,activation$phosphorylation,mapk14*mapk11*mapk13*mapk12
Toxoplasmosis,nfkbia*nfkbib,dissociation,nfkb1*rela
Toxoplasmosis,nfkb1*rela,expression,nos2
Toxoplasmosis,nfkb1*rela,expression,il12a*il12b
Toxoplasmosis,nfkb1*rela,expression,tnf
Toxoplasmosis,nfkb1*rela,expression,bcl2*bcl2l1
Toxoplasmosis,nfkb1*rela,expression,birc2*birc3*xiap*birc7
Toxoplasmosis,tnf,binding/association,tnfrsf1a
Toxoplasmosis,birc2*birc3*xiap*birc7,inhibition,casp9
Toxoplasmosis,birc2*birc3*xiap*birc7,inhibition,casp3
Toxoplasmosis,tnfrsf1a,activation$indirect effect,casp8
Toxoplasmosis,casp9,activation,casp3
Toxoplasmosis,casp8,activation,casp3
Transcriptional misregulation in cancer,rxra*rxrb*rxrg,binding/association,pparg
Transcriptional misregulation in cancer,spi1,expression,itgam
Transcriptional misregulation in cancer,lyl1,binding/association,tcf3
Transcriptional misregulation in cancer,nfkbiz,binding/association,nfkb1*rela
Transcriptional misregulation in cancer,sin3a,binding/association,ncor1
Transcriptional misregulation in cancer,sp1,binding/association,zbtb17
Transcriptional misregulation in cancer,cebpa,expression,per2
Transcriptional misregulation in cancer,spi1,expression,fcgr1a
Transcriptional misregulation in cancer,spi1,expression,cd14
Tuberculosis,c21790*c19190,activation,clec4e
Tuberculosis,gl:g13115,inhibition,itgb2*itgax
Tuberculosis,c3,activation,itgam*itgb2
Tuberculosis,c3,activation,cr1*cr1l
Tuberculosis,gl:g13115,inhibition,itgam*itgb2
Tuberculosis,c3,activation,itgb2*itgax
Tuberculosis,gl:g13115,activation,pla2r1*mrc1*mrc2
Tuberculosis,gl:g13115,inhibition$indirect effect,sphk2*sphk1
Tuberculosis,gl:g13105*gl:g13113*gl:g13106,activation,pla2r1*mrc1*mrc2
Tuberculosis,gl:g13108*gl:g13109*gl:g13106*gl:g13112,activation,itgam*itgb2
Tuberculosis,ifngr2,activation,jak1*jak2
Tuberculosis,gl:g13115,activation,clec4m*cd209
Tuberculosis,gl:g13101,activation,clec4m*cd209
Tuberculosis,gl:g13106*gl:g13112,activation,clec4m*cd209
Tuberculosis,gl:g13115,inhibition,tlr6*tlr1*tlr2
Tuberculosis,clec7a*src,activation,syk
Tuberculosis,gl:g13101,activation,tlr6*tlr1*tlr2
Tuberculosis,gl:g13108*gl:g13109*gl:g13106*gl:g13112,activation,tlr6*tlr1*tlr2
Tuberculosis,gl:g13114,activation,tlr6*tlr1*tlr2
Tuberculosis,nod2,activation,ripk2
Tuberculosis,c00076,activation,calml6*calml5*calm1*calm2*calm3*calml3*calml4
Tuberculosis,hspa9,activation,tlr6*tlr1*tlr2
Tuberculosis,hspa9,activation,tlr4
Tuberculosis,akt3*akt1*akt2,inhibition$phosphorylation,bad
Tuberculosis,hspd1,activation,tlr4
Tuberculosis,cd14,activation,tlr4
Tuberculosis,c01673,activation,vdr
Tuberculosis,ifng,activation,ifngr1
Tuberculosis,c00338,activation,tlr4
Tuberculosis,cd14,activation,tlr2
Tuberculosis,c00076,activation$indirect effect,camk2a*camk2b*camk2d*camk2g
Tuberculosis,c00076,activation$indirect effect,casp9
Tuberculosis,c01194,activation,pik3c3
Tuberculosis,tlr9,activation,myd88
Tuberculosis,hsa:102723407,activation,fcgr1a*fcgr2a*fcgr2b*fcgr3a*fcgr3b*fcgr2c
Tuberculosis,fcer1g*clec4e,activation,syk
Tuberculosis,sphk2*sphk1,activation,c06124
Tuberculosis,pla2r1*mrc1*mrc2,activation$indirect effect,tgfb1*tgfb2*tgfb3
Tuberculosis,pla2r1*mrc1*mrc2,activation$indirect effect,il10
Tuberculosis,jak1*jak2,activation$phosphorylation,stat1
Tuberculosis,clec4m*cd209,activation$indirect effect,tgfb1*tgfb2*tgfb3
Tuberculosis,clec4m*cd209,activation$indirect effect,il10
Tuberculosis,clec4m*cd209,binding/association,ksr1*lsp1*plk3
Tuberculosis,clec4m*cd209,binding/association,arhgef12*rhoa
Tuberculosis,ripk2,activation$indirect effect,mapk8*mapk9*mapk10
Tuberculosis,ripk2,activation$indirect effect,mapk1*mapk3
Tuberculosis,ripk2,activation$indirect effect,mapk14*mapk11*mapk13*mapk12
Tuberculosis,ripk2,activation$indirect effect,nfkb1*rela
Tuberculosis,calml6*calml5*calm1*calm2*calm3*calml3*calml4,activation,ppp3ca*ppp3cb*ppp3cc*ppp3r1*ppp3r2
Tuberculosis,calml6*calml5*calm1*calm2*calm3*calml3*calml4,activation,camk2a*camk2b*camk2d*camk2g
Tuberculosis,bad,dissociation,bcl2
Tuberculosis,tlr4,activation,myd88
Tuberculosis,tlr6*tlr1*tlr2,activation,myd88
Tuberculosis,syk,activation,card9
Tuberculosis,il10,activation,il10ra*il10rb
Tuberculosis,ksr1*lsp1*plk3,binding/association,raf1
Tuberculosis,rhoa,activation$phosphorylation,raf1
Tuberculosis,camk2a*camk2b*camk2d*camk2g,activation,pik3c3
Tuberculosis,camk2a*camk2b*camk2d*camk2g,activation$phosphorylation,stat1
Tuberculosis,bcl2,inhibition$indirect effect,casp9*apaf1*cycs
Tuberculosis,myd88,expression$indirect effect,ifna1*ifna2*ifna4*ifna5*ifna6*ifna7*ifna8*ifna10*ifna13*ifna14*ifna16*ifna17*ifna21
Tuberculosis,myd88,expression$indirect effect,ifnb1
Tuberculosis,myd88*tirap,activation$indirect effect,vdr
Tuberculosis,myd88*tirap,activation$indirect effect,cyp27b1
Tuberculosis,myd88*tirap,activation,irak4
Tuberculosis,myd88*tirap,activation,fadd
Tuberculosis,malt1*bcl10*card9,activation$indirect effect,nfkb1*rela
Tuberculosis,il10ra*il10rb,inhibition,ctss
Tuberculosis,raf1,activation$phosphorylation,nfkb1*rela
Tuberculosis,rab5a*rab5b*rab5c*pik3c3,activation,c04549
Tuberculosis,stat1,expression,nos2
Tuberculosis,stat1,expression,ciita
Tuberculosis,vdr,activation$indirect effect,camp
Tuberculosis,irak4,activation,irak1*irak2
Tuberculosis,ctss,activation,creb1
Tuberculosis,ctss,activation$indirect effect,nfya*nfyb*nfyc
Tuberculosis,ctss,activation$indirect effect,rfx5*rfxap*rfxank
Tuberculosis,c04549,activation$indirect effect,eea1
Tuberculosis,irak1*irak2,activation,traf6
Tuberculosis,rab5a*rab5b*rab5c*eea1,activation$indirect effect,rab7a
Tuberculosis,traf6,activation$indirect effect,mapk8*mapk9*mapk10
Tuberculosis,traf6,activation$indirect effect,mapk1*mapk3
Tuberculosis,traf6,activation$indirect effect,mapk14*mapk11*mapk13*mapk12
Tuberculosis,traf6,activation$indirect effect,nfkb1*rela
Tuberculosis,rab7a,activation$indirect effect,tcirg1*atp6v0a2*atp6v0d2*atp6v0a4*atp6v1h*atp6v0c*atp6v0b*atp6v0a1*atp6ap1*atp6v0d1
Tuberculosis,rab7a,activation$indirect effect,lamp1*lamp2
Tuberculosis,rab7a,activation$indirect effect,ctsd
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,il6
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,tnf
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,il1a*il1b
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,il23a
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,il12a*il12b
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,il18
Tuberculosis,mapk8*mapk9*mapk10,expression$indirect effect,nos2
Tuberculosis,mapk1*mapk3,expression$indirect effect,il23a
Tuberculosis,mapk1*mapk3,expression$indirect effect,il18
Tuberculosis,mapk1*mapk3,expression$indirect effect,il12a*il12b
Tuberculosis,mapk1*mapk3,expression$indirect effect,tnf
Tuberculosis,mapk1*mapk3,expression$indirect effect,il1a*il1b
Tuberculosis,mapk1*mapk3,expression$indirect effect,il6
Tuberculosis,mapk1*mapk3,expression$indirect effect,nos2
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,il1a*il1b
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,il18
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,il6
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,tnf
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,il23a
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,il12a*il12b
Tuberculosis,mapk14*mapk11*mapk13*mapk12,expression$indirect effect,nos2
Tuberculosis,nfkb1*rela,expression,nos2
Tuberculosis,nfkb1*rela,expression,cebpb*cebpg
Tuberculosis,nfkb1*rela,expression,il1a*il1b
Tuberculosis,nfkb1*rela,expression,il23a
Tuberculosis,nfkb1*rela,expression,il18
Tuberculosis,nfkb1*rela,expression,il12a*il12b
Tuberculosis,nfkb1*rela,expression,il6
Tuberculosis,nfkb1*rela,expression,tnf
Tuberculosis,cebpb*cebpg,inhibition,ciita
Tuberculosis,tnf,activation,tnfrsf1a
Tuberculosis,ciita,activation,nfya*nfyb*nfyc
Tuberculosis,ciita,activation,creb1
Tuberculosis,ciita,activation,rfx5*rfxap*rfxank
Tuberculosis,tnfrsf1a,activation,fadd
Tuberculosis,nfya*nfyb*nfyc,expression,cd74
Tuberculosis,nfya*nfyb*nfyc,expression,hla-dma*hla-dmb*hla-doa*hla-dob*hla-dpa1*hla-dpb1*hla-dqa1*hla-dqa2*hla-dqb1*hla-dra*hla-drb1*hla-drb3*hla-drb4*hla-drb5
Tuberculosis,creb1,expression,cd74
Tuberculosis,creb1,expression,hla-dma*hla-dmb*hla-doa*hla-dob*hla-dpa1*hla-dpb1*hla-dqa1*hla-dqa2*hla-dqb1*hla-dra*hla-drb1*hla-drb3*hla-drb4*hla-drb5
Tuberculosis,rfx5*rfxap*rfxank,expression,hla-dma*hla-dmb*hla-doa*hla-dob*hla-dpa1*hla-dpb1*hla-dqa1*hla-dqa2*hla-dqb1*hla-dra*hla-drb1*hla-drb3*hla-drb4*hla-drb5
