pathway,source,interactiontype,target
NTGF-beta signaling pathway,E2F4*E2F5*TFDP1*RBL1,repression,MYC
NTGF-beta signaling pathway,EMP3,binding/association,TGFBR2
NTGF-beta signaling pathway,TGFBR2,activation,RHOA
NTGF-beta signaling pathway,NEO1,binding/association,HJV
NTGF-beta signaling pathway,SP1*CREBBP*EP300,expression,CDKN2B
NTGF-beta signaling pathway,LRRC32*NRROS,activation$binding/association,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,RHOA,activation,ROCK1
NTGF-beta signaling pathway,BMPR1A*BMPR1B*ACVR1,binding/association,BMPR2*ACVR2A
NTGF-beta signaling pathway,SMAD2*SMAD3,activation,SMAD4
NTGF-beta signaling pathway,SKI,binding/association,SIN3A*HDAC1*HDAC2*SKIL*NCOR1
NTGF-beta signaling pathway,ZFYVE9*ZFYVE16,dissociation,SMAD2*SMAD3
NTGF-beta signaling pathway,BMPR1A*BMPR1B*ACVR1,binding/association,BMPR2*ACVR2A
NTGF-beta signaling pathway,SMAD2*SMAD3,activation,SMAD4
NTGF-beta signaling pathway,SIN3A*SKI*NCOR1*SKIL*HDAC1*HDAC2,inhibition,SMAD4
NTGF-beta signaling pathway,SMAD6*SMAD7,binding/association,SMURF1*SMURF2
NTGF-beta signaling pathway,RGMB*RGMA,binding/association,BMPR1A*BMPR1B*ACVR1
NTGF-beta signaling pathway,SMAD2*SMAD3,activation,SMAD4
NTGF-beta signaling pathway,C14819,binding/association,TF
NTGF-beta signaling pathway,SMURF1*SMURF2,inhibition,TGFBR1*TGFBR2
NTGF-beta signaling pathway,BMPR1A*BMPR1B*ACVR1,binding/association,NEO1*HJV
NTGF-beta signaling pathway,SMAD1*SMAD5*SMAD9,activation,SMAD4
NTGF-beta signaling pathway,C14819*TF,activation,TFRC
NTGF-beta signaling pathway,LEFTY1*LEFTY2,inhibition,NODAL
NTGF-beta signaling pathway,SMAD1*SMAD5*SMAD9*SMAD4,expression,HAMP
NTGF-beta signaling pathway,ACVR1C*ACVR1B,activation$phosphorylation,SMAD2*SMAD3
NTGF-beta signaling pathway,NODAL,activation,ACVR2A*ACVR2B
NTGF-beta signaling pathway,TFRC,activation,HFE*TFR2
NTGF-beta signaling pathway,INHBA*INHBB*INHBC*INHBE,inhibition,NODAL
NTGF-beta signaling pathway,SMAD4*SMAD1*SMAD5*SMAD9,expression,ID1*ID2*ID3*ID4
NTGF-beta signaling pathway,INHBA*INHBB*INHBC*INHBE,activation,ACVR2A*ACVR2B
NTGF-beta signaling pathway,HFE*TFR2,binding/association,HJV
NTGF-beta signaling pathway,FST,inhibition,INHBA*INHBB*INHBC*INHBE
NTGF-beta signaling pathway,MICOS10-NBL1*NBL1,inhibition,GDF7*AMH*BMP8A*GDF6*BMP2*BMP4*BMP5*BMP6*BMP7*BMP8B*GDF5
NTGF-beta signaling pathway,GDF7*AMH*BMP8A*GDF6*BMP2*BMP4*BMP5*BMP6*BMP7*BMP8B*GDF5,activation,AMHR2*BMPR2
NTGF-beta signaling pathway,HFE,binding/association,TFR2
NTGF-beta signaling pathway,LEFTY1*LEFTY2,inhibition,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,SMAD2*SMAD3*SMAD4,expression,PITX2
NTGF-beta signaling pathway,INHBA*INHBB*INHBC*INHBE,inhibition,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,SMAD2*SMAD3*SMAD4,activation,E2F4*E2F5*TFDP1*RBL1
NTGF-beta signaling pathway,DCN,inhibition,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,BMP2*BMP4,activation,BMPR1A*BMPR1B*ACVR1
NTGF-beta signaling pathway,IFNG,activation$indirect effect,SMAD6*SMAD7
NTGF-beta signaling pathway,LTBP1,inhibition,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,INHBB,activation,BMPR1A*BMPR1B*ACVR1
NTGF-beta signaling pathway,TNF,activation$indirect effect,SMAD6*SMAD7
NTGF-beta signaling pathway,THBS1,inhibition,LTBP1
NTGF-beta signaling pathway,BMP2*BMP4*BMP6,activation,BMPR1A*BMPR1B*ACVR1
NTGF-beta signaling pathway,MAPK1*MAPK3,inhibition,SMAD1*SMAD5*SMAD9
NTGF-beta signaling pathway,NOG,inhibition,GDF7*AMH*BMP8A*GDF6*BMP2*BMP4*BMP5*BMP6*BMP7*BMP8B*GDF5
NTGF-beta signaling pathway,GREM1*GREM2,inhibition,GDF7*AMH*BMP8A*GDF6*BMP2*BMP4*BMP5*BMP6*BMP7*BMP8B*GDF5
NTGF-beta signaling pathway,MAPK1*MAPK3,inhibition,SMAD2*SMAD3
NTGF-beta signaling pathway,CHRD,inhibition,GDF7*AMH*BMP8A*GDF6*BMP2*BMP4*BMP5*BMP6*BMP7*BMP8B*GDF5
NTGF-beta signaling pathway,FMOD,inhibition,TGFB1*TGFB2*TGFB3
NTGF-beta signaling pathway,TGIF2*TGIF1,inhibition,SMAD2*SMAD3
NTGF-beta signaling pathway,SMAD6*SMAD7,inhibition,SMAD2*SMAD3
NTGF-beta signaling pathway,BAMBI,inhibition,ACVR1*ACVR1B
NTGF-beta signaling pathway,BMPR1A*BMPR1B*ACVR1,activation$phosphorylation,SMAD1*SMAD5*SMAD9
NTGF-beta signaling pathway,SMAD6*SMAD7,inhibition,SMAD2*SMAD3
NTGF-beta signaling pathway,BAMBI,inhibition,TGFBR1
NTGF-beta signaling pathway,TGFBR1,activation$phosphorylation,SMAD2*SMAD3
NTGF-beta signaling pathway,SMAD6*SMAD7,inhibition,SMAD1*SMAD5*SMAD9
NTGF-beta signaling pathway,BAMBI,inhibition,BMPR1A*BMPR1B*ACVR1
NTGF-beta signaling pathway,ACVR1*ACVR1B,activation$phosphorylation,SMAD2*SMAD3
NTGF-beta signaling pathway,SMAD6*SMAD7,inhibition,SMAD2*SMAD3
NTGF-beta signaling pathway,TGFB1*TGFB2*TGFB3,activation,TGFBR2
NThermogenesis,C00942,activation,PRKG1*PRKG2
NThermogenesis,PRKACA*PRKACB*PRKACG,activation$phosphorylation,LIPE
NThermogenesis,PRDM16,binding/association,KDM1A
NThermogenesis,PLIN1,indirect effect,LIPE
NThermogenesis,C13856,activation,CNR1
NThermogenesis,PRKACA*PRKACB*PRKACG,activation$phosphorylation,PLIN1
NThermogenesis,ZNF516,binding/association,KDM1A
NThermogenesis,ATF2,expression,ZNF516
NThermogenesis,C11695,activation,CNR1
NThermogenesis,RHEB,activation,MLST8
NThermogenesis,PRDM16,binding/association,ZNF516
NThermogenesis,ATF2,expression,UCP1
NThermogenesis,ADCY1*ADCY2*ADCY3*ADCY5*ADCY6*ADCY7*ADCY8*ADCY9*ADCY4*ADCY10,activation,C00575
NThermogenesis,RHEB,activation,MTOR
NThermogenesis,PRKACA*PRKACB*PRKACG,activation$phosphorylation,CREB3*CREB1*CREB3L4*CREB3L2*CREB3L3*CREB3L1*CREB5
NThermogenesis,KDM3B*KDM3A,binding/association,PPARG
NThermogenesis,CREB3*CREB1*CREB3L4*CREB3L2*CREB3L3*CREB3L1*CREB5,expression,UCP1
NThermogenesis,GNAS,activation,ADCY1*ADCY2*ADCY3*ADCY5*ADCY6*ADCY7*ADCY8*ADCY9*ADCY4*ADCY10
NThermogenesis,RHEB,activation,RPTOR
NThermogenesis,KDM3B*KDM3A,binding/association,ACTL6B*ARID1B*ACTB*SMARCA2*SMARCA4*SMARCB1*SMARCC1*SMARCC2*SMARCD1*SMARCD2*SMARCD3*SMARCE1*ACTG1*DPF3*DPF1*ARID1A*ACTL6A
NThermogenesis,MTOR,activation$phosphorylation,RPS6KB1*RPS6KB2
NThermogenesis,ADRB3,activation,GNAS
NThermogenesis,HRAS*KRAS*NRAS,activation$indirect effect,RPS6KA6*RPS6KA1*RPS6KA2*RPS6KA3
NThermogenesis,C00547,activation,ADRB3
NThermogenesis,ACTL6B*ARID1B*ACTB*SMARCA2*SMARCA4*SMARCB1*SMARCC1*SMARCC2*SMARCD1*SMARCD2*SMARCD3*SMARCE1*ACTG1*DPF3*DPF1*ARID1A*ACTL6A,binding/association,PPARG
NThermogenesis,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1,inhibition$indirect effect,C00547
NThermogenesis,SOS1*SOS2,activation,HRAS*KRAS*NRAS
NThermogenesis,MTOR,binding/association,MLST8
NThermogenesis,C02465,inhibition$indirect effect,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NThermogenesis,GRB2,activation,SOS1*SOS2
NThermogenesis,RPTOR,binding/association,MTOR
NThermogenesis,C00745,inhibition$indirect effect,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NThermogenesis,FRS2,activation,GRB2
NThermogenesis,KLB,binding/association,FGFR1
NThermogenesis,C00951,inhibition$indirect effect,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NThermogenesis,FGFR1,activation,FRS2
NThermogenesis,RPS6KB1*RPS6KB2,activation$phosphorylation,RPS6
NThermogenesis,GCG,inhibition$indirect effect,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NThermogenesis,FGF21,activation,FGFR1
NThermogenesis,C00162,activation,UCP1
NThermogenesis,BMP8A*BMP8B,inhibition$indirect effect,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NThermogenesis,KDM3B*KDM3A,expression,UCP1
NThermogenesis,PRKG1*PRKG2,activation$phosphorylation,MAPK14*MAPK11*MAPK13*MAPK12
NThermogenesis,RPS6KA6*RPS6KA1*RPS6KA2*RPS6KA3,inhibition$phosphorylation,TSC1*TSC2
NThermogenesis,CREB3*CREB1*CREB3L4*CREB3L2*CREB3L3*CREB3L1*CREB5,expression,ZNF516
NThermogenesis,PPARGC1A,expression,UCP1
NThermogenesis,PRKG1*PRKG2,activation$phosphorylation,LIPE
NThermogenesis,ATF2,expression,PPARGC1A
NThermogenesis,PRKG1*PRKG2,activation$phosphorylation,PLIN1
NThermogenesis,ATF2,expression,FGF21
NThermogenesis,MAPK14*MAPK11*MAPK13*MAPK12,activation$phosphorylation,ATF2
NThermogenesis,RPS6,expression,UCP1
NThermogenesis,MAPK14*MAPK11*MAPK13*MAPK12,activation$phosphorylation,PPARGC1A
NThermogenesis,RPS6,expression,FGF21
NThermogenesis,MAP2K3,activation$phosphorylation,MAPK14*MAPK11*MAPK13*MAPK12
NThermogenesis,TSC1*TSC2,inhibition,RHEB
NThermogenesis,MAP3K5,activation$phosphorylation,MAP2K3
NThermogenesis,C00575,activation,PRKACA*PRKACB*PRKACG
NThermogenesis,AKT1S1,inhibition,RPTOR
NThermogenesis,PRKACA*PRKACB*PRKACG,activation$phosphorylation,MAP3K5
NThermogenesis,AKT1S1,inhibition,MTOR
NThermogenesis,PRKACA*PRKACB*PRKACG,activation$phosphorylation,KDM3B*KDM3A
NThermogenesis,CNR1,inhibition,ADCY1*ADCY2*ADCY3*ADCY5*ADCY6*ADCY7*ADCY8*ADCY9*ADCY4*ADCY10
NThermogenesis,NPR1,activation,C00942
NThyroid cancer,TP53,missing interaction,DDB2
NThyroid cancer,TP53,missing interaction,POLK
NThyroid cancer,RET*CCDC6*NCOA4,indirect effect,HRAS*KRAS*NRAS
NThyroid cancer,TFG*NTRK1*TPM3*TPR,indirect effect,HRAS*KRAS*NRAS
NThyroid cancer,HRAS*KRAS*NRAS,activation,BRAF
NThyroid cancer,BRAF,activation$phosphorylation,MAP2K1*MAP2K2
NThyroid cancer,BRAF,activation$phosphorylation,MAP2K1*MAP2K2
NThyroid cancer,MAP2K1*MAP2K2,activation$phosphorylation,MAPK1*MAPK3
NThyroid cancer,BRAF,activation$phosphorylation,MAP2K1*MAP2K2
NThyroid cancer,MAP2K1*MAP2K2,activation$phosphorylation,MAPK1*MAPK3
NThyroid cancer,HRAS*KRAS*NRAS,activation,BRAF
NThyroid cancer,PPARG*PAX8,binding/association,RXRA*RXRB*RXRG
NThyroid cancer,CTNNB1,dissociation,CDH1
NThyroid cancer,CTNNB1,activation,LEF1*TCF7*TCF7L2*TCF7L1
NThyroid cancer,LEF1*TCF7*TCF7L2*TCF7L1,expression,MYC
NThyroid cancer,LEF1*TCF7*TCF7L2*TCF7L1,expression,CCND1
NThyroid cancer,TP53,missing interaction,CDKN1A
NThyroid cancer,TP53,missing interaction,GADD45G*GADD45A*GADD45B
NThyroid cancer,TP53,missing interaction,BAX
NThyroid cancer,TP53,missing interaction,BAK1
NThyroid hormone signaling pathway,THRB,activation,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
NThyroid hormone signaling pathway,MED16*MED12L*MED13L*MED4*MED30*MED14*MED17*MED27*MED24*MED12*MED13*MED1*MED16*MED12L*MED13L*MED4*MED30*MED14*MED17*MED27*MED24*MED12*MED13,binding/association,RXRA*RXRB*RXRG*THRA*THRB
NThyroid hormone signaling pathway,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3,activation$indirect effect,ATP1B4*ATP1A1*ATP1A2*ATP1A3*ATP1A4*ATP1B1*ATP1B2*ATP1B3*FXYD2
NThyroid hormone signaling pathway,THRB,expression,MYC
NThyroid hormone signaling pathway,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3,activation,C05981
NThyroid hormone signaling pathway,C02465,binding/association,THRB
NThyroid hormone signaling pathway,C02465,activation,ITGAV*ITGB3
NThyroid hormone signaling pathway,THRB,expression,MYH6*MYH7
NThyroid hormone signaling pathway,C05981,activation,AKT3*AKT1*AKT2
NThyroid hormone signaling pathway,C02465,binding/association,THRA
NThyroid hormone signaling pathway,C01829,activation,ITGAV*ITGB3
NThyroid hormone signaling pathway,THRB,expression,ATP2A1*ATP2A2*ATP2A3
NThyroid hormone signaling pathway,PDPK1,activation,AKT3*AKT1*AKT2
NThyroid hormone signaling pathway,C01829,binding/association,THRA
NThyroid hormone signaling pathway,C00575,activation,PRKACA*PRKACB*PRKACG
NThyroid hormone signaling pathway,THRB,expression,PLN
NThyroid hormone signaling pathway,C02465,binding/association,THRA*THRB
NThyroid hormone signaling pathway,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3,activation,THRA
NThyroid hormone signaling pathway,THRA,activation,ACTB*ACTG1
NThyroid hormone signaling pathway,PRKACA*PRKACB*PRKACG,activation,MAP2K1*MAP2K2
NThyroid hormone signaling pathway,THRB,expression,WNT4
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,activation$phosphorylation,MDM2
NThyroid hormone signaling pathway,HRAS*KRAS*NRAS,activation,RAF1
NThyroid hormone signaling pathway,THRB,expression,CTNNB1
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,activation$phosphorylation,TBC1D4
NThyroid hormone signaling pathway,PLCD3*PLCB1*PLCE1*PLCB2*PLCB3*PLCB4*PLCD1*PLCG1*PLCG2*PLCD4*PLCZ1,activation,C01245
NThyroid hormone signaling pathway,THRA,expression,MYH6*MYH7
NThyroid hormone signaling pathway,THRB,expression,HIF1A
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,activation$phosphorylation,PFKFB2
NThyroid hormone signaling pathway,PLCD3*PLCB1*PLCE1*PLCB2*PLCB3*PLCB4*PLCD1*PLCG1*PLCG2*PLCD4*PLCZ1,activation,C00165
NThyroid hormone signaling pathway,THRA,expression,ATP2A1*ATP2A2*ATP2A3
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,inhibition$phosphorylation,GSK3B
NThyroid hormone signaling pathway,C00165,activation,PRKCA*PRKCB*PRKCG
NThyroid hormone signaling pathway,THRA,expression,PLN
NThyroid hormone signaling pathway,GSK3B,inhibition$phosphorylation,CTNNB1
NThyroid hormone signaling pathway,C00076,activation,PRKCA*PRKCB*PRKCG
NThyroid hormone signaling pathway,THRA,expression,WNT4
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,inhibition$phosphorylation,TSC2
NThyroid hormone signaling pathway,RAF1,activation$phosphorylation,MAP2K1*MAP2K2
NThyroid hormone signaling pathway,THRA,expression,CTNNB1
NThyroid hormone signaling pathway,MDM2,inhibition,TP53
NThyroid hormone signaling pathway,MAP2K1*MAP2K2,activation$phosphorylation,MAPK1*MAPK3
NThyroid hormone signaling pathway,THRA,expression,NOTCH1*NOTCH2*NOTCH3*NOTCH4
NThyroid hormone signaling pathway,TSC2,inhibition,RHEB
NThyroid hormone signaling pathway,MAPK1*MAPK3,activation$phosphorylation,STAT1
NThyroid hormone signaling pathway,THRA,expression,BMP4
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,inhibition$phosphorylation,BAD
NThyroid hormone signaling pathway,MAPK1*MAPK3,activation$phosphorylation,TP53
NThyroid hormone signaling pathway,HIF1A,expression,SLC2A1
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,inhibition$phosphorylation,FOXO1
NThyroid hormone signaling pathway,MAPK1*MAPK3,activation$phosphorylation,ESR1
NThyroid hormone signaling pathway,HIF1A,expression,PFKL*PFKM*PFKP
NThyroid hormone signaling pathway,AKT3*AKT1*AKT2,inhibition$phosphorylation,CASP9
NThyroid hormone signaling pathway,MAPK1*MAPK3,activation$phosphorylation,THRB
NThyroid hormone signaling pathway,ITGAV*ITGB3,activation$indirect effect,PLCD3*PLCB1*PLCE1*PLCB2*PLCB3*PLCB4*PLCD1*PLCG1*PLCG2*PLCD4*PLCZ1
NThyroid hormone signaling pathway,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3,expression$indirect effect,RCAN2
NThyroid hormone signaling pathway,RHEB,activation,MTOR
NThyroid hormone signaling pathway,PRKCA*PRKCB*PRKCG,activation$phosphorylation,SLC9A1
NThyroid hormone signaling pathway,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3,expression$indirect effect,HIF1A
NThyroid hormone signaling pathway,THRB,expression,CCND1
NThyroid hormone signaling pathway,MAPK1*MAPK3,activation,ATP1B4*ATP1A1*ATP1A2*ATP1A3*ATP1A4*ATP1B1*ATP1B2*ATP1B3*FXYD2
NThyroid hormone signaling pathway,NCOR1*HDAC1*HDAC2*HDAC3*SIN3A,binding/association,THRA*THRB*RXRA*RXRB*RXRG
NThyroid hormone signaling pathway,THRB,expression,GATA4
NThyroid hormone signaling pathway,C02465,activation,ITGAV*ITGB3
NThyroid hormone signaling pathway,NCOA2*NCOA3*NCOA1*KAT2A*KAT2B*CREBBP*EP300,binding/association,RXRA*RXRB*RXRG*THRA*THRB
NThyroid hormone signaling pathway,ITGAV*ITGB3,activation$indirect effect,HRAS*KRAS*NRAS
NThyroid hormone signaling pathway,THRB,expression,RCAN1
NThyroid hormone signaling pathway,ITGAV*ITGB3,activation,SRC
NThyroid hormone signaling pathway,C02465,binding/association,THRA*THRB
NThyroid hormone signaling pathway,PRKCA*PRKCB*PRKCG,activation$indirect effect,MAPK1*MAPK3
NThyroid hormone signaling pathway,SRC,activation$phosphorylation,P3R3URF-PIK3R3*PIK3CA*PIK3CB*PIK3CD*PIK3R1*PIK3R2*PIK3R3
NThyroid hormone synthesis,C01245,activation,ITPR1*ITPR2*ITPR3
NThyroid hormone synthesis,TTF1,expression,TG
NThyroid hormone synthesis,TTF2,expression,TG
NThyroid hormone synthesis,CGA*TSHB,activation,TSHR
NThyroid hormone synthesis,PAX8,expression,TG
NThyroid hormone synthesis,CREB3*CREB1*ATF2*ATF6B*CREB3L4*ATF4*CREB3L2*CREB3L3*CREB3L1*CREB5,expression,TG
NThyroid hormone synthesis,TSHR,activation,GNAS
NThyroid hormone synthesis,ASGR1*ASGR2,binding/association,TG
NThyroid hormone synthesis,GNAS,activation,ADCY1*ADCY2*ADCY3*ADCY5*ADCY6*ADCY7*ADCY8*ADCY9*ADCY4
NThyroid hormone synthesis,DUOXA2,activation,DUOX2*DUOX1
NThyroid hormone synthesis,ADCY1*ADCY2*ADCY3*ADCY5*ADCY6*ADCY7*ADCY8*ADCY9*ADCY4,activation,C00575
NThyroid hormone synthesis,C02515,binding/association,TG
NThyroid hormone synthesis,C00575,activation,PRKACA*PRKACB*PRKACG
NThyroid hormone synthesis,C01060,binding/association,TG
NThyroid hormone synthesis,PRKACA*PRKACB*PRKACG,activation,TTF1
NThyroid hormone synthesis,C02515,binding/association,TG
NThyroid hormone synthesis,PRKACA*PRKACB*PRKACG,activation,TTF2
NThyroid hormone synthesis,C01060,binding/association,TG
NThyroid hormone synthesis,PRKACA*PRKACB*PRKACG,activation,PAX8
NThyroid hormone synthesis,C02465,binding/association,TG
NThyroid hormone synthesis,PRKACA*PRKACB*PRKACG,activation,CREB3*CREB1*ATF2*ATF6B*CREB3L4*ATF4*CREB3L2*CREB3L3*CREB3L1*CREB5
NThyroid hormone synthesis,C01829,binding/association,TG
NThyroid hormone synthesis,TSHR,activation,GNAQ
NThyroid hormone synthesis,C02515,binding/association,TG
NThyroid hormone synthesis,GNAQ,activation,PLCB1*PLCB2*PLCB3*PLCB4
NThyroid hormone synthesis,C01060,binding/association,TG
NThyroid hormone synthesis,PLCB1*PLCB2*PLCB3*PLCB4,activation,C00165
NThyroid hormone synthesis,C02465,binding/association,TG
NThyroid hormone synthesis,C00165,activation,PRKCA*PRKCB*PRKCG
NThyroid hormone synthesis,C01829,binding/association,TG
NThyroid hormone synthesis,PRKCA*PRKCB*PRKCG,activation,TTF1
NThyroid hormone synthesis,LRP2,binding/association,TG
NThyroid hormone synthesis,PRKCA*PRKCB*PRKCG,activation,TTF2
NThyroid hormone synthesis,PRKCA*PRKCB*PRKCG,activation,PAX8
NThyroid hormone synthesis,PRKCA*PRKCB*PRKCG,activation,CREB3*CREB1*ATF2*ATF6B*CREB3L4*ATF4*CREB3L2*CREB3L3*CREB3L1*CREB5
NThyroid hormone synthesis,PLCB1*PLCB2*PLCB3*PLCB4,activation,C01245
NTight junction,MPP5,binding/association,MPP4
NTight junction,MPP5,binding/association,PATJ
NTight junction,RHOA,activation,ROCK1*ROCK2
NTight junction,MPP5,binding/association,MPDZ
NTight junction,RAPGEF2,activation,RAP2C
NTight junction,PATJ,binding/association,AMOT*AMOTL1*AMOTL2
NTight junction,AMOT*AMOTL1*AMOTL2,inhibition,ARHGAP17
NTight junction,RAPGEF6,activation,RAP1A
NTight junction,MPDZ,binding/association,AMOT*AMOTL1*AMOTL2
NTight junction,NF2,inhibition,AMOT*AMOTL1*AMOTL2
NTight junction,TJP3,binding/association,PATJ
NTight junction,NEDD4L*NEDD4,ubiquitination,DLG3
NTight junction,PRKCI*PRKCZ,binding/association,AMOT*AMOTL1*AMOTL2
NTight junction,PPP2CA*PPP2CB*PPP2R1A*PPP2R1B*PPP2R2A*PPP2R2B*PPP2R2C*PPP2R2D,inhibition$dephosphorylation,OCLN
NTight junction,PARD6A*PARD6G*PARD6B,binding/association,PRKCI*PRKCZ
NTight junction,PPP2CA*PPP2CB*PPP2R1A*PPP2R1B*PPP2R2A*PPP2R2B*PPP2R2C*PPP2R2D,inhibition$dephosphorylation,PRKCI*PRKCZ
NTight junction,LLGL2*LLGL1,binding/association,DLG1
NTight junction,STK11,activation$phosphorylation,PRKAG2*PRKAG3*PRKAA1*PRKAA2*PRKAB1*PRKAB2*PRKAG1
NTight junction,LLGL2*LLGL1,binding/association,SCRIB
NTight junction,PRKCI*PRKCZ,activation$phosphorylation,PARD3
NTight junction,CLDN24*CLDN34*CLDN16*CLDN4*CLDN3*CLDN7*CLDN23*CLDN19*CLDN14*CLDN15*CLDN17*CLDN20*CLDN11*CLDN18*CLDN22*CLDN25*CLDN5*CLDN12*CLDN10*CLDN8*CLDN6*CLDN2*CLDN1*CLDN9,binding/association,PARD3
NTight junction,PRKACA*PRKACB*PRKACG,activation$phosphorylation,VASP
NTight junction,CLDN24*CLDN34*CLDN16*CLDN4*CLDN3*CLDN7*CLDN23*CLDN19*CLDN14*CLDN15*CLDN17*CLDN20*CLDN11*CLDN18*CLDN22*CLDN25*CLDN5*CLDN12*CLDN10*CLDN8*CLDN6*CLDN2*CLDN1*CLDN9,binding/association,TJP1
NTight junction,SRC,activation$phosphorylation,OCLN
NTight junction,CLDN24*CLDN34*CLDN16*CLDN4*CLDN3*CLDN7*CLDN23*CLDN19*CLDN14*CLDN15*CLDN17*CLDN20*CLDN11*CLDN18*CLDN22*CLDN25*CLDN5*CLDN12*CLDN10*CLDN8*CLDN6*CLDN2*CLDN1*CLDN9,binding/association,TJP1
NTight junction,SRC,activation$phosphorylation,TJP1
NTight junction,OCLN,binding/association,PARD3
NTight junction,PRKCE,activation$phosphorylation,MSN*RDX*EZR
NTight junction,OCLN,binding/association,TJP1
NTight junction,MAPK8*MAPK9*MAPK10,activation$phosphorylation,JUN
NTight junction,OCLN,binding/association,TJP1
NTight junction,MAP3K1,activation$phosphorylation,MAPK8*MAPK9*MAPK10
NTight junction,F11R*JAM2*JAM3,binding/association,PARD3
NTight junction,PRKCI*PRKCZ,activation$phosphorylation,LLGL2*LLGL1
NTight junction,F11R*JAM2*JAM3,binding/association,TJP1
NTight junction,PRKCI*PRKCZ,activation$phosphorylation,PARD3
NTight junction,F11R*JAM2*JAM3,binding/association,TJP1
NTight junction,CDC42,activation,WHAMM*WAS
NTight junction,BVES,binding/association,TJP1
NTight junction,TUBA1B*TUBA3E*TUBA3D*TUBA8*TUBA4A*TUBA3C*TUBA1A*TUBAL3*TUBA1C,activation,CDC42
NTight junction,TJP1,binding/association,TJAP1
NTight junction,ROCK1*ROCK2,activation,MYL2
NTight junction,TJAP1,binding/association,DLG2*DLG3
NTight junction,PARD3,inhibition,TIAM1
NTight junction,TJP1,binding/association,CGN
NTight junction,CLDN24*CLDN34*CLDN16*CLDN4*CLDN3*CLDN7*CLDN23*CLDN19*CLDN14*CLDN15*CLDN17*CLDN20*CLDN11*CLDN18*CLDN22*CLDN25*CLDN5*CLDN12*CLDN10*CLDN8*CLDN6*CLDN2*CLDN1*CLDN9,binding/association,CLDN24*CLDN34*CLDN16*CLDN4*CLDN3*CLDN7*CLDN23*CLDN19*CLDN14*CLDN15*CLDN17*CLDN20*CLDN11*CLDN18*CLDN22*CLDN25*CLDN5*CLDN12*CLDN10*CLDN8*CLDN6*CLDN2*CLDN1*CLDN9
NTight junction,ARHGAP17,inhibition,CDC42
NTight junction,TJP1,binding/association,CGNL1
NTight junction,OCLN,binding/association,TJP1
NTight junction,WHAMM*WAS,binding/association,ARPC5*ARPC4*ARPC3*ARPC1B*ACTR3*ACTR2*ARPC2*ARPC1A*ACTR3B*ACTR3C*ARPC5L
NTight junction,CFTR,binding/association,TJP1
NTight junction,CFTR,binding/association,SLC9A3R1
NTight junction,WHAMM*WAS,binding/association,ACTB*ACTG1
NTight junction,OCLN,binding/association,OCLN
NTight junction,SLC9A3R1,binding/association,MSN*RDX*EZR
NTight junction,MYL2,activation,MYL12B*MYL9*MYL12A*MYL6B*MYH9*MYH10*MYH11*MYL6*MYH14
NTight junction,F11R*JAM2*JAM3,binding/association,F11R*JAM2*JAM3
NTight junction,MSN*RDX*EZR,binding/association,ACTB*ACTG1
NTight junction,PARD3,activation,PATJ
NTight junction,BVES,binding/association,BVES
NTight junction,OCLN,binding/association,TJP1
NTight junction,ROCK1*ROCK2,activation,MYL2
NTight junction,MARVELD3,binding/association,MARVELD3
NTight junction,OCLN,binding/association,TJP1
NTight junction,RHOA,activation,ROCK1*ROCK2
NTight junction,OCLN,binding/association,OCLN
